"","x"
"3765","jitterLocal_sma_skewness"
"3766","jitterLocal_sma_kurtosis"
"3767","jitterLocal_sma_upleveltime25"
"3768","jitterLocal_sma_upleveltime50"
"3769","jitterLocal_sma_upleveltime75"
"3770","jitterLocal_sma_upleveltime90"
"3771","jitterLocal_sma_risetime"
"3772","jitterLocal_sma_leftctime"
"3773","jitterLocal_sma_lpgain"
"3774","jitterLocal_sma_lpc0"
"3775","jitterLocal_sma_lpc1"
"3776","jitterLocal_sma_lpc2"
"3777","jitterLocal_sma_lpc3"
"3778","jitterLocal_sma_lpc4"
"3779","jitterDDP_sma_amean"
"3780","jitterDDP_sma_flatness"
"3781","jitterDDP_sma_posamean"
"3782","jitterDDP_sma_rqmean"
"3783","jitterDDP_sma_range"
"3784","jitterDDP_sma_maxPos"
"3785","jitterDDP_sma_minPos"
"3786","jitterDDP_sma_linregc1"
"3787","jitterDDP_sma_linregc2"
"3788","jitterDDP_sma_linregerrQ"
"3789","jitterDDP_sma_qregc1"
"3790","jitterDDP_sma_qregc2"
"3791","jitterDDP_sma_qregc3"
"3792","jitterDDP_sma_qregerrQ"
"3793","jitterDDP_sma_centroid"
"3794","jitterDDP_sma_quartile1"
"3795","jitterDDP_sma_quartile2"
"3796","jitterDDP_sma_quartile3"
"3797","jitterDDP_sma_iqr1.2"
"3798","jitterDDP_sma_iqr2.3"
"3799","jitterDDP_sma_iqr1.3"
"3800","jitterDDP_sma_percentile1.0"
"3801","jitterDDP_sma_percentile99.0"
"3802","jitterDDP_sma_pctlrange0.1"
"3803","jitterDDP_sma_stddev"
"3804","jitterDDP_sma_skewness"
"3805","jitterDDP_sma_kurtosis"
"3806","jitterDDP_sma_upleveltime25"
"3807","jitterDDP_sma_upleveltime50"
"3808","jitterDDP_sma_upleveltime75"
"3809","jitterDDP_sma_upleveltime90"
"3810","jitterDDP_sma_risetime"
"3811","jitterDDP_sma_leftctime"
"3812","jitterDDP_sma_lpgain"
"3813","jitterDDP_sma_lpc0"
"3814","jitterDDP_sma_lpc1"
"3815","jitterDDP_sma_lpc2"
"3816","jitterDDP_sma_lpc3"
"3817","jitterDDP_sma_lpc4"
"3818","shimmerLocal_sma_amean"
"3819","shimmerLocal_sma_flatness"
"3820","shimmerLocal_sma_posamean"
"3821","shimmerLocal_sma_rqmean"
"3822","shimmerLocal_sma_range"
"3823","shimmerLocal_sma_maxPos"
"3824","shimmerLocal_sma_minPos"
"3825","shimmerLocal_sma_linregc1"
"3826","shimmerLocal_sma_linregc2"
"3827","shimmerLocal_sma_linregerrQ"
"3828","shimmerLocal_sma_qregc1"
"3829","shimmerLocal_sma_qregc2"
"3830","shimmerLocal_sma_qregc3"
"3831","shimmerLocal_sma_qregerrQ"
"3832","shimmerLocal_sma_centroid"
"3833","shimmerLocal_sma_quartile1"
"3834","shimmerLocal_sma_quartile2"
"3835","shimmerLocal_sma_quartile3"
"3836","shimmerLocal_sma_iqr1.2"
"3837","shimmerLocal_sma_iqr2.3"
"3838","shimmerLocal_sma_iqr1.3"
"3839","shimmerLocal_sma_percentile1.0"
"3840","shimmerLocal_sma_percentile99.0"
"3841","shimmerLocal_sma_pctlrange0.1"
"3842","shimmerLocal_sma_stddev"
"3843","shimmerLocal_sma_skewness"
"3844","shimmerLocal_sma_kurtosis"
"3845","shimmerLocal_sma_upleveltime25"
"3846","shimmerLocal_sma_upleveltime50"
"3847","shimmerLocal_sma_upleveltime75"
"3848","shimmerLocal_sma_upleveltime90"
"3849","shimmerLocal_sma_risetime"
"3850","shimmerLocal_sma_leftctime"
"3851","shimmerLocal_sma_lpgain"
"3852","shimmerLocal_sma_lpc0"
"3853","shimmerLocal_sma_lpc1"
"3854","shimmerLocal_sma_lpc2"
"3855","shimmerLocal_sma_lpc3"
"3856","shimmerLocal_sma_lpc4"
"3857","logHNR_sma_amean"
"3858","logHNR_sma_flatness"
"3859","logHNR_sma_posamean"
"3860","logHNR_sma_rqmean"
"3861","logHNR_sma_range"
"3862","logHNR_sma_maxPos"
"3863","logHNR_sma_minPos"
"3864","logHNR_sma_linregc1"
"3865","logHNR_sma_linregc2"
"3866","logHNR_sma_linregerrQ"
"3867","logHNR_sma_qregc1"
"3868","logHNR_sma_qregc2"
"3869","logHNR_sma_qregc3"
"3870","logHNR_sma_qregerrQ"
"3871","logHNR_sma_centroid"
"3872","logHNR_sma_quartile1"
"3873","logHNR_sma_quartile2"
"3874","logHNR_sma_quartile3"
"3875","logHNR_sma_iqr1.2"
"3876","logHNR_sma_iqr2.3"
"3877","logHNR_sma_iqr1.3"
"3878","logHNR_sma_percentile1.0"
"3879","logHNR_sma_percentile99.0"
"3880","logHNR_sma_pctlrange0.1"
"3881","logHNR_sma_stddev"
"3882","logHNR_sma_skewness"
"3883","logHNR_sma_kurtosis"
"3884","logHNR_sma_upleveltime25"
"3885","logHNR_sma_upleveltime50"
"3886","logHNR_sma_upleveltime75"
"3887","logHNR_sma_upleveltime90"
"3888","logHNR_sma_risetime"
"3889","logHNR_sma_leftctime"
"3890","logHNR_sma_lpgain"
"3891","logHNR_sma_lpc0"
"3892","logHNR_sma_lpc1"
"3893","logHNR_sma_lpc2"
"3894","logHNR_sma_lpc3"
"3895","logHNR_sma_lpc4"
"3896","F0final_sma_de_amean"
"3897","F0final_sma_de_flatness"
"3898","F0final_sma_de_posamean"
"3899","F0final_sma_de_rqmean"
"3900","F0final_sma_de_range"
"3901","F0final_sma_de_maxPos"
"3902","F0final_sma_de_minPos"
"3903","F0final_sma_de_linregc1"
"3904","F0final_sma_de_linregc2"
"3905","F0final_sma_de_linregerrQ"
"3906","F0final_sma_de_qregc1"
"3907","F0final_sma_de_qregc2"
"3908","F0final_sma_de_qregc3"
"3909","F0final_sma_de_qregerrQ"
"3910","F0final_sma_de_centroid"
"3911","F0final_sma_de_quartile1"
"3912","F0final_sma_de_quartile2"
"3913","F0final_sma_de_quartile3"
"3914","F0final_sma_de_iqr1.2"
"3915","F0final_sma_de_iqr2.3"
"3916","F0final_sma_de_iqr1.3"
"3917","F0final_sma_de_percentile1.0"
"3918","F0final_sma_de_percentile99.0"
"3919","F0final_sma_de_pctlrange0.1"
"3920","F0final_sma_de_stddev"
"3921","F0final_sma_de_skewness"
"3922","F0final_sma_de_kurtosis"
"3923","F0final_sma_de_upleveltime25"
"3924","F0final_sma_de_upleveltime50"
"3925","F0final_sma_de_upleveltime75"
"3926","F0final_sma_de_upleveltime90"
"3927","F0final_sma_de_risetime"
"3928","F0final_sma_de_leftctime"
"3929","F0final_sma_de_lpgain"
"3930","F0final_sma_de_lpc0"
"3931","F0final_sma_de_lpc1"
"3932","F0final_sma_de_lpc2"
"3933","F0final_sma_de_lpc3"
"3934","F0final_sma_de_lpc4"
"3935","voicingFinalUnclipped_sma_de_amean"
"3936","voicingFinalUnclipped_sma_de_flatness"
"3937","voicingFinalUnclipped_sma_de_posamean"
"3938","voicingFinalUnclipped_sma_de_rqmean"
"3939","voicingFinalUnclipped_sma_de_range"
"3940","voicingFinalUnclipped_sma_de_maxPos"
"3941","voicingFinalUnclipped_sma_de_minPos"
"3942","voicingFinalUnclipped_sma_de_linregc1"
"3943","voicingFinalUnclipped_sma_de_linregc2"
"3944","voicingFinalUnclipped_sma_de_linregerrQ"
"3945","voicingFinalUnclipped_sma_de_qregc1"
"3946","voicingFinalUnclipped_sma_de_qregc2"
"3947","voicingFinalUnclipped_sma_de_qregc3"
"3948","voicingFinalUnclipped_sma_de_qregerrQ"
"3949","voicingFinalUnclipped_sma_de_centroid"
"3950","voicingFinalUnclipped_sma_de_quartile1"
"3951","voicingFinalUnclipped_sma_de_quartile2"
"3952","voicingFinalUnclipped_sma_de_quartile3"
"3953","voicingFinalUnclipped_sma_de_iqr1.2"
"3954","voicingFinalUnclipped_sma_de_iqr2.3"
"3955","voicingFinalUnclipped_sma_de_iqr1.3"
"3956","voicingFinalUnclipped_sma_de_percentile1.0"
"3957","voicingFinalUnclipped_sma_de_percentile99.0"
"3958","voicingFinalUnclipped_sma_de_pctlrange0.1"
"3959","voicingFinalUnclipped_sma_de_stddev"
"3960","voicingFinalUnclipped_sma_de_skewness"
"3961","voicingFinalUnclipped_sma_de_kurtosis"
"3962","voicingFinalUnclipped_sma_de_upleveltime25"
"3963","voicingFinalUnclipped_sma_de_upleveltime50"
"3964","voicingFinalUnclipped_sma_de_upleveltime75"
"3965","voicingFinalUnclipped_sma_de_upleveltime90"
"3966","voicingFinalUnclipped_sma_de_risetime"
"3967","voicingFinalUnclipped_sma_de_leftctime"
"3968","voicingFinalUnclipped_sma_de_lpgain"
"3969","voicingFinalUnclipped_sma_de_lpc0"
"3970","voicingFinalUnclipped_sma_de_lpc1"
"3971","voicingFinalUnclipped_sma_de_lpc2"
"3972","voicingFinalUnclipped_sma_de_lpc3"
"3973","voicingFinalUnclipped_sma_de_lpc4"
"3974","jitterLocal_sma_de_amean"
"3975","jitterLocal_sma_de_flatness"
"3976","jitterLocal_sma_de_posamean"
"3977","jitterLocal_sma_de_rqmean"
"3978","jitterLocal_sma_de_range"
"3979","jitterLocal_sma_de_maxPos"
"3980","jitterLocal_sma_de_minPos"
"3981","jitterLocal_sma_de_linregc1"
"3982","jitterLocal_sma_de_linregc2"
"3983","jitterLocal_sma_de_linregerrQ"
"3984","jitterLocal_sma_de_qregc1"
"3985","jitterLocal_sma_de_qregc2"
"3986","jitterLocal_sma_de_qregc3"
"3987","jitterLocal_sma_de_qregerrQ"
"3988","jitterLocal_sma_de_centroid"
"3989","jitterLocal_sma_de_quartile1"
"3990","jitterLocal_sma_de_quartile2"
"3991","jitterLocal_sma_de_quartile3"
"3992","jitterLocal_sma_de_iqr1.2"
"3993","jitterLocal_sma_de_iqr2.3"
"3994","jitterLocal_sma_de_iqr1.3"
"3995","jitterLocal_sma_de_percentile1.0"
"3996","jitterLocal_sma_de_percentile99.0"
"3997","jitterLocal_sma_de_pctlrange0.1"
"3998","jitterLocal_sma_de_stddev"
"3999","jitterLocal_sma_de_skewness"
"4000","jitterLocal_sma_de_kurtosis"
"4001","jitterLocal_sma_de_upleveltime25"
"4002","jitterLocal_sma_de_upleveltime50"
"4003","jitterLocal_sma_de_upleveltime75"
"4004","jitterLocal_sma_de_upleveltime90"
"4005","jitterLocal_sma_de_risetime"
"4006","jitterLocal_sma_de_leftctime"
"4007","jitterLocal_sma_de_lpgain"
"4008","jitterLocal_sma_de_lpc0"
"4009","jitterLocal_sma_de_lpc1"
"4010","jitterLocal_sma_de_lpc2"
"4011","jitterLocal_sma_de_lpc3"
"4012","jitterLocal_sma_de_lpc4"
"4013","jitterDDP_sma_de_amean"
"4014","jitterDDP_sma_de_flatness"
"4015","jitterDDP_sma_de_posamean"
"4016","jitterDDP_sma_de_rqmean"
"4017","jitterDDP_sma_de_range"
"4018","jitterDDP_sma_de_maxPos"
"4019","jitterDDP_sma_de_minPos"
"4020","jitterDDP_sma_de_linregc1"
"4021","jitterDDP_sma_de_linregc2"
"4022","jitterDDP_sma_de_linregerrQ"
"4023","jitterDDP_sma_de_qregc1"
"4024","jitterDDP_sma_de_qregc2"
"4025","jitterDDP_sma_de_qregc3"
"4026","jitterDDP_sma_de_qregerrQ"
"4027","jitterDDP_sma_de_centroid"
"4028","jitterDDP_sma_de_quartile1"
"4029","jitterDDP_sma_de_quartile2"
"4030","jitterDDP_sma_de_quartile3"
"4031","jitterDDP_sma_de_iqr1.2"
"4032","jitterDDP_sma_de_iqr2.3"
"4033","jitterDDP_sma_de_iqr1.3"
"4034","jitterDDP_sma_de_percentile1.0"
"4035","jitterDDP_sma_de_percentile99.0"
"4036","jitterDDP_sma_de_pctlrange0.1"
"4037","jitterDDP_sma_de_stddev"
"4038","jitterDDP_sma_de_skewness"
"4039","jitterDDP_sma_de_kurtosis"
"4040","jitterDDP_sma_de_upleveltime25"
"4041","jitterDDP_sma_de_upleveltime50"
"4042","jitterDDP_sma_de_upleveltime75"
"4043","jitterDDP_sma_de_upleveltime90"
"4044","jitterDDP_sma_de_risetime"
"4045","jitterDDP_sma_de_leftctime"
"4046","jitterDDP_sma_de_lpgain"
"4047","jitterDDP_sma_de_lpc0"
"4048","jitterDDP_sma_de_lpc1"
"4049","jitterDDP_sma_de_lpc2"
"4050","jitterDDP_sma_de_lpc3"
"4051","jitterDDP_sma_de_lpc4"
"4052","shimmerLocal_sma_de_amean"
"4053","shimmerLocal_sma_de_flatness"
"4054","shimmerLocal_sma_de_posamean"
"4055","shimmerLocal_sma_de_rqmean"
"4056","shimmerLocal_sma_de_range"
"4057","shimmerLocal_sma_de_maxPos"
"4058","shimmerLocal_sma_de_minPos"
"4059","shimmerLocal_sma_de_linregc1"
"4060","shimmerLocal_sma_de_linregc2"
"4061","shimmerLocal_sma_de_linregerrQ"
"4062","shimmerLocal_sma_de_qregc1"
"4063","shimmerLocal_sma_de_qregc2"
"4064","shimmerLocal_sma_de_qregc3"
"4065","shimmerLocal_sma_de_qregerrQ"
"4066","shimmerLocal_sma_de_centroid"
"4067","shimmerLocal_sma_de_quartile1"
"4068","shimmerLocal_sma_de_quartile2"
"4069","shimmerLocal_sma_de_quartile3"
"4070","shimmerLocal_sma_de_iqr1.2"
"4071","shimmerLocal_sma_de_iqr2.3"
"4072","shimmerLocal_sma_de_iqr1.3"
"4073","shimmerLocal_sma_de_percentile1.0"
"4074","shimmerLocal_sma_de_percentile99.0"
"4075","shimmerLocal_sma_de_pctlrange0.1"
"4076","shimmerLocal_sma_de_stddev"
"4077","shimmerLocal_sma_de_skewness"
"4078","shimmerLocal_sma_de_kurtosis"
"4079","shimmerLocal_sma_de_upleveltime25"
"4080","shimmerLocal_sma_de_upleveltime50"
"4081","shimmerLocal_sma_de_upleveltime75"
"4082","shimmerLocal_sma_de_upleveltime90"
"4083","shimmerLocal_sma_de_risetime"
"4084","shimmerLocal_sma_de_leftctime"
"4085","shimmerLocal_sma_de_lpgain"
"4086","shimmerLocal_sma_de_lpc0"
"4087","shimmerLocal_sma_de_lpc1"
"4088","shimmerLocal_sma_de_lpc2"
"4089","shimmerLocal_sma_de_lpc3"
"4090","shimmerLocal_sma_de_lpc4"
"4091","logHNR_sma_de_amean"
"4092","logHNR_sma_de_flatness"
"4093","logHNR_sma_de_posamean"
"4094","logHNR_sma_de_rqmean"
"4095","logHNR_sma_de_range"
"4096","logHNR_sma_de_maxPos"
"4097","logHNR_sma_de_minPos"
"4098","logHNR_sma_de_linregc1"
"4099","logHNR_sma_de_linregc2"
"4100","logHNR_sma_de_linregerrQ"
"4101","logHNR_sma_de_qregc1"
"4102","logHNR_sma_de_qregc2"
"4103","logHNR_sma_de_qregc3"
"4104","logHNR_sma_de_qregerrQ"
"4105","logHNR_sma_de_centroid"
"4106","logHNR_sma_de_quartile1"
"4107","logHNR_sma_de_quartile2"
"4108","logHNR_sma_de_quartile3"
"4109","logHNR_sma_de_iqr1.2"
"4110","logHNR_sma_de_iqr2.3"
"4111","logHNR_sma_de_iqr1.3"
"4112","logHNR_sma_de_percentile1.0"
"4113","logHNR_sma_de_percentile99.0"
"4114","logHNR_sma_de_pctlrange0.1"
"4115","logHNR_sma_de_stddev"
"4116","logHNR_sma_de_skewness"
"4117","logHNR_sma_de_kurtosis"
"4118","logHNR_sma_de_upleveltime25"
"4119","logHNR_sma_de_upleveltime50"
"4120","logHNR_sma_de_upleveltime75"
"4121","logHNR_sma_de_upleveltime90"
"4122","logHNR_sma_de_risetime"
"4123","logHNR_sma_de_leftctime"
"4124","logHNR_sma_de_lpgain"
"4125","logHNR_sma_de_lpc0"
"4126","logHNR_sma_de_lpc1"
"4127","logHNR_sma_de_lpc2"
"4128","logHNR_sma_de_lpc3"
"4129","logHNR_sma_de_lpc4"
"4130","F0final_sma_ff0_nnz"
"4131","F0final_sma_ff0_meanSegLen"
"4132","F0final_sma_ff0_maxSegLen"
"4133","F0final_sma_ff0_minSegLen"
"4134","F0final_sma_ff0_segLenStddev"
"4135","audspec_lengthL1norm_sma_amean"
"4136","audspec_lengthL1norm_sma_flatness"
"4137","audspec_lengthL1norm_sma_rqmean"
"4138","audspec_lengthL1norm_sma_meanPeakDist"
"4139","audspec_lengthL1norm_sma_peakDistStddev"
"4140","audspec_lengthL1norm_sma_peakRangeAbs"
"4141","audspec_lengthL1norm_sma_peakRangeRel"
"4142","audspec_lengthL1norm_sma_peakMeanAbs"
"4143","audspec_lengthL1norm_sma_peakMeanMeanDist"
"4144","audspec_lengthL1norm_sma_peakMeanRel"
"4145","audspec_lengthL1norm_sma_minRangeRel"
"4146","audspec_lengthL1norm_sma_meanRisingSlope"
"4147","audspec_lengthL1norm_sma_stddevRisingSlope"
"4148","audspec_lengthL1norm_sma_meanFallingSlope"
"4149","audspec_lengthL1norm_sma_stddevFallingSlope"
"4150","audspec_lengthL1norm_sma_linregc1"
"4151","audspec_lengthL1norm_sma_linregc2"
"4152","audspec_lengthL1norm_sma_linregerrQ"
"4153","audspec_lengthL1norm_sma_qregc1"
"4154","audspec_lengthL1norm_sma_qregc2"
"4155","audspec_lengthL1norm_sma_qregc3"
"4156","audspec_lengthL1norm_sma_qregerrQ"
"4157","audspec_lengthL1norm_sma_centroid"
"4158","audspecRasta_lengthL1norm_sma_amean"
"4159","audspecRasta_lengthL1norm_sma_flatness"
"4160","audspecRasta_lengthL1norm_sma_rqmean"
"4161","audspecRasta_lengthL1norm_sma_meanPeakDist"
"4162","audspecRasta_lengthL1norm_sma_peakDistStddev"
"4163","audspecRasta_lengthL1norm_sma_peakRangeAbs"
"4164","audspecRasta_lengthL1norm_sma_peakRangeRel"
"4165","audspecRasta_lengthL1norm_sma_peakMeanAbs"
"4166","audspecRasta_lengthL1norm_sma_peakMeanMeanDist"
"4167","audspecRasta_lengthL1norm_sma_peakMeanRel"
"4168","audspecRasta_lengthL1norm_sma_minRangeRel"
"4169","audspecRasta_lengthL1norm_sma_meanRisingSlope"
"4170","audspecRasta_lengthL1norm_sma_stddevRisingSlope"
"4171","audspecRasta_lengthL1norm_sma_meanFallingSlope"
"4172","audspecRasta_lengthL1norm_sma_stddevFallingSlope"
"4173","audspecRasta_lengthL1norm_sma_linregc1"
"4174","audspecRasta_lengthL1norm_sma_linregc2"
"4175","audspecRasta_lengthL1norm_sma_linregerrQ"
"4176","audspecRasta_lengthL1norm_sma_qregc1"
"4177","audspecRasta_lengthL1norm_sma_qregc2"
"4178","audspecRasta_lengthL1norm_sma_qregc3"
"4179","audspecRasta_lengthL1norm_sma_qregerrQ"
"4180","audspecRasta_lengthL1norm_sma_centroid"
"4181","pcm_RMSenergy_sma_amean"
"4182","pcm_RMSenergy_sma_flatness"
"4183","pcm_RMSenergy_sma_rqmean"
"4184","pcm_RMSenergy_sma_meanPeakDist"
"4185","pcm_RMSenergy_sma_peakDistStddev"
"4186","pcm_RMSenergy_sma_peakRangeAbs"
"4187","pcm_RMSenergy_sma_peakRangeRel"
"4188","pcm_RMSenergy_sma_peakMeanAbs"
"4189","pcm_RMSenergy_sma_peakMeanMeanDist"
"4190","pcm_RMSenergy_sma_peakMeanRel"
"4191","pcm_RMSenergy_sma_minRangeRel"
"4192","pcm_RMSenergy_sma_meanRisingSlope"
"4193","pcm_RMSenergy_sma_stddevRisingSlope"
"4194","pcm_RMSenergy_sma_meanFallingSlope"
"4195","pcm_RMSenergy_sma_stddevFallingSlope"
"4196","pcm_RMSenergy_sma_linregc1"
"4197","pcm_RMSenergy_sma_linregc2"
"4198","pcm_RMSenergy_sma_linregerrQ"
"4199","pcm_RMSenergy_sma_qregc1"
"4200","pcm_RMSenergy_sma_qregc2"
"4201","pcm_RMSenergy_sma_qregc3"
"4202","pcm_RMSenergy_sma_qregerrQ"
"4203","pcm_RMSenergy_sma_centroid"
"4204","pcm_zcr_sma_amean"
"4205","pcm_zcr_sma_flatness"
"4206","pcm_zcr_sma_rqmean"
"4207","pcm_zcr_sma_meanPeakDist"
"4208","pcm_zcr_sma_peakDistStddev"
"4209","pcm_zcr_sma_peakRangeAbs"
"4210","pcm_zcr_sma_peakRangeRel"
"4211","pcm_zcr_sma_peakMeanAbs"
"4212","pcm_zcr_sma_peakMeanMeanDist"
"4213","pcm_zcr_sma_peakMeanRel"
"4214","pcm_zcr_sma_minRangeRel"
"4215","pcm_zcr_sma_meanRisingSlope"
"4216","pcm_zcr_sma_stddevRisingSlope"
"4217","pcm_zcr_sma_meanFallingSlope"
"4218","pcm_zcr_sma_stddevFallingSlope"
"4219","pcm_zcr_sma_linregc1"
"4220","pcm_zcr_sma_linregc2"
"4221","pcm_zcr_sma_linregerrQ"
"4222","pcm_zcr_sma_qregc1"
"4223","pcm_zcr_sma_qregc2"
"4224","pcm_zcr_sma_qregc3"
"4225","pcm_zcr_sma_qregerrQ"
"4226","pcm_zcr_sma_centroid"
"4227","audSpec_Rfilt_sma.0._amean"
"4228","audSpec_Rfilt_sma.0._flatness"
"4229","audSpec_Rfilt_sma.0._rqmean"
"4230","audSpec_Rfilt_sma.0._meanPeakDist"
"4231","audSpec_Rfilt_sma.0._peakDistStddev"
"4232","audSpec_Rfilt_sma.0._peakRangeAbs"
"4233","audSpec_Rfilt_sma.0._peakRangeRel"
"4234","audSpec_Rfilt_sma.0._peakMeanAbs"
"4235","audSpec_Rfilt_sma.0._peakMeanMeanDist"
"4236","audSpec_Rfilt_sma.0._peakMeanRel"
"4237","audSpec_Rfilt_sma.0._minRangeRel"
"4238","audSpec_Rfilt_sma.0._meanRisingSlope"
"4239","audSpec_Rfilt_sma.0._stddevRisingSlope"
"4240","audSpec_Rfilt_sma.0._meanFallingSlope"
"4241","audSpec_Rfilt_sma.0._stddevFallingSlope"
"4242","audSpec_Rfilt_sma.0._linregc1"
"4243","audSpec_Rfilt_sma.0._linregc2"
"4244","audSpec_Rfilt_sma.0._linregerrQ"
"4245","audSpec_Rfilt_sma.0._qregc1"
"4246","audSpec_Rfilt_sma.0._qregc2"
"4247","audSpec_Rfilt_sma.0._qregc3"
"4248","audSpec_Rfilt_sma.0._qregerrQ"
"4249","audSpec_Rfilt_sma.0._centroid"
"4250","audSpec_Rfilt_sma.1._amean"
"4251","audSpec_Rfilt_sma.1._flatness"
"4252","audSpec_Rfilt_sma.1._rqmean"
"4253","audSpec_Rfilt_sma.1._meanPeakDist"
"4254","audSpec_Rfilt_sma.1._peakDistStddev"
"4255","audSpec_Rfilt_sma.1._peakRangeAbs"
"4256","audSpec_Rfilt_sma.1._peakRangeRel"
"4257","audSpec_Rfilt_sma.1._peakMeanAbs"
"4258","audSpec_Rfilt_sma.1._peakMeanMeanDist"
"4259","audSpec_Rfilt_sma.1._peakMeanRel"
"4260","audSpec_Rfilt_sma.1._minRangeRel"
"4261","audSpec_Rfilt_sma.1._meanRisingSlope"
"4262","audSpec_Rfilt_sma.1._stddevRisingSlope"
"4263","audSpec_Rfilt_sma.1._meanFallingSlope"
"4264","audSpec_Rfilt_sma.1._stddevFallingSlope"
"4265","audSpec_Rfilt_sma.1._linregc1"
"4266","audSpec_Rfilt_sma.1._linregc2"
"4267","audSpec_Rfilt_sma.1._linregerrQ"
"4268","audSpec_Rfilt_sma.1._qregc1"
"4269","audSpec_Rfilt_sma.1._qregc2"
"4270","audSpec_Rfilt_sma.1._qregc3"
"4271","audSpec_Rfilt_sma.1._qregerrQ"
"4272","audSpec_Rfilt_sma.1._centroid"
"4273","audSpec_Rfilt_sma.2._amean"
"4274","audSpec_Rfilt_sma.2._flatness"
"4275","audSpec_Rfilt_sma.2._rqmean"
"4276","audSpec_Rfilt_sma.2._meanPeakDist"
"4277","audSpec_Rfilt_sma.2._peakDistStddev"
"4278","audSpec_Rfilt_sma.2._peakRangeAbs"
"4279","audSpec_Rfilt_sma.2._peakRangeRel"
"4280","audSpec_Rfilt_sma.2._peakMeanAbs"
"4281","audSpec_Rfilt_sma.2._peakMeanMeanDist"
"4282","audSpec_Rfilt_sma.2._peakMeanRel"
"4283","audSpec_Rfilt_sma.2._minRangeRel"
"4284","audSpec_Rfilt_sma.2._meanRisingSlope"
"4285","audSpec_Rfilt_sma.2._stddevRisingSlope"
"4286","audSpec_Rfilt_sma.2._meanFallingSlope"
"4287","audSpec_Rfilt_sma.2._stddevFallingSlope"
"4288","audSpec_Rfilt_sma.2._linregc1"
"4289","audSpec_Rfilt_sma.2._linregc2"
"4290","audSpec_Rfilt_sma.2._linregerrQ"
"4291","audSpec_Rfilt_sma.2._qregc1"
"4292","audSpec_Rfilt_sma.2._qregc2"
"4293","audSpec_Rfilt_sma.2._qregc3"
"4294","audSpec_Rfilt_sma.2._qregerrQ"
"4295","audSpec_Rfilt_sma.2._centroid"
"4296","audSpec_Rfilt_sma.3._amean"
"4297","audSpec_Rfilt_sma.3._flatness"
"4298","audSpec_Rfilt_sma.3._rqmean"
"4299","audSpec_Rfilt_sma.3._meanPeakDist"
"4300","audSpec_Rfilt_sma.3._peakDistStddev"
"4301","audSpec_Rfilt_sma.3._peakRangeAbs"
"4302","audSpec_Rfilt_sma.3._peakRangeRel"
"4303","audSpec_Rfilt_sma.3._peakMeanAbs"
"4304","audSpec_Rfilt_sma.3._peakMeanMeanDist"
"4305","audSpec_Rfilt_sma.3._peakMeanRel"
"4306","audSpec_Rfilt_sma.3._minRangeRel"
"4307","audSpec_Rfilt_sma.3._meanRisingSlope"
"4308","audSpec_Rfilt_sma.3._stddevRisingSlope"
"4309","audSpec_Rfilt_sma.3._meanFallingSlope"
"4310","audSpec_Rfilt_sma.3._stddevFallingSlope"
"4311","audSpec_Rfilt_sma.3._linregc1"
"4312","audSpec_Rfilt_sma.3._linregc2"
"4313","audSpec_Rfilt_sma.3._linregerrQ"
"4314","audSpec_Rfilt_sma.3._qregc1"
"4315","audSpec_Rfilt_sma.3._qregc2"
"4316","audSpec_Rfilt_sma.3._qregc3"
"4317","audSpec_Rfilt_sma.3._qregerrQ"
"4318","audSpec_Rfilt_sma.3._centroid"
"4319","audSpec_Rfilt_sma.4._amean"
"4320","audSpec_Rfilt_sma.4._flatness"
"4321","audSpec_Rfilt_sma.4._rqmean"
"4322","audSpec_Rfilt_sma.4._meanPeakDist"
"4323","audSpec_Rfilt_sma.4._peakDistStddev"
"4324","audSpec_Rfilt_sma.4._peakRangeAbs"
"4325","audSpec_Rfilt_sma.4._peakRangeRel"
"4326","audSpec_Rfilt_sma.4._peakMeanAbs"
"4327","audSpec_Rfilt_sma.4._peakMeanMeanDist"
"4328","audSpec_Rfilt_sma.4._peakMeanRel"
"4329","audSpec_Rfilt_sma.4._minRangeRel"
"4330","audSpec_Rfilt_sma.4._meanRisingSlope"
"4331","audSpec_Rfilt_sma.4._stddevRisingSlope"
"4332","audSpec_Rfilt_sma.4._meanFallingSlope"
"4333","audSpec_Rfilt_sma.4._stddevFallingSlope"
"4334","audSpec_Rfilt_sma.4._linregc1"
"4335","audSpec_Rfilt_sma.4._linregc2"
"4336","audSpec_Rfilt_sma.4._linregerrQ"
"4337","audSpec_Rfilt_sma.4._qregc1"
"4338","audSpec_Rfilt_sma.4._qregc2"
"4339","audSpec_Rfilt_sma.4._qregc3"
"4340","audSpec_Rfilt_sma.4._qregerrQ"
"4341","audSpec_Rfilt_sma.4._centroid"
"4342","audSpec_Rfilt_sma.5._amean"
"4343","audSpec_Rfilt_sma.5._flatness"
"4344","audSpec_Rfilt_sma.5._rqmean"
"4345","audSpec_Rfilt_sma.5._meanPeakDist"
"4346","audSpec_Rfilt_sma.5._peakDistStddev"
"4347","audSpec_Rfilt_sma.5._peakRangeAbs"
"4348","audSpec_Rfilt_sma.5._peakRangeRel"
"4349","audSpec_Rfilt_sma.5._peakMeanAbs"
"4350","audSpec_Rfilt_sma.5._peakMeanMeanDist"
"4351","audSpec_Rfilt_sma.5._peakMeanRel"
"4352","audSpec_Rfilt_sma.5._minRangeRel"
